ID,Year,Keywords,Type,Cites
8.30E+10,1999,artificial intelligence;diagnostic workup;dizziness;genetic algorithms,wos,17
8.30E+10,1999,clinical decision support systems;expert systems in medicine;medical informatics;artificial intelligence in medicine,wos,11
8.30E+10,1999,artificial intelligence;agile manufacturing;neuro-evolutionary systems,wos,1
8.31E+10,1999,artificial intelligence;biocybernetics;neural networks;cybernetics,wos,0
8.31E+10,1999,artificial intelligence;fault diagnosis;uncertainty;intelligent interface;knowledge-based systems,wos,0
8.31E+10,1999,artificial intelligence;neural nets;modelling,wos,5
8.32E+10,1999,artificial intelligence;fuzzy neural networks;optimization methods,wos,6
8.35E+10,1999,safety & health;knowledge base;expert systems;hazardous waste operations;designer assistance;artificial intelligence;design for safe products,wos,0
8.35E+10,1999,cytoskeletal function;artificial intelligence;qualitative modelling;qualitative process theory;qualitative algebra,wos,0
8.37E+10,1998,non-monotonic reasoning;knowledge representation;logic for artificial intelligence;default logic;priorities,wos,0
8.37E+10,1998,artificial intelligence;expert systems;database;automated reasoning;finite satisfiability,wos,11
8.37E+10,1999,artificial intelligence;knowledge representation and reasoning,wos,1
8.37E+10,1999,neural networks;convergence;artificial intelligence;financial performance;prediction;share price,wos,0
8.37E+10,1999,artificial intelligence;bio-medical applications;data mining;machine learning,wos,1
8.37E+10,1999,hydraulic manifold block;multi-agent;artificial intelligence,wos,0
8.37E+10,1999,osteoporosis;data interpretation;bone demineralization;postmenopausal bone loss;biological markers;neural networks;artificial intelligence,wos,4
8.37E+10,1999,qualitative reasoning;functional reasoning;plausible reasoning;engineering thermodynamics;artificial intelligence;education,wos,2
8.37E+10,1999,artificial intelligence;capnography;diagnosis;pulmonary embolism;respiratory monitoring;thromboembolism,wos,12
8.38E+10,1999,expert systems;artificial intelligence;activated sludge;wastewater treatment;automatic control,wos,14
8.38E+10,1999,facility layout;flexible manufacturing systems;bam neural networks;expert systems;artificial intelligence,wos,11
8.40E+10,2000,artificial intelligence;expert systems;classification;machine learning,wos,28
8.40E+10,1999,artificial intelligence;computational;fluids;heat transfer;laminar;numerical methods,wos,5
8.42E+10,1999,information retrieval;probabilistic model;artificial intelligence,wos,4
8.42E+10,1999,traffic classification;internet;router performance;quality of service;artificial intelligence,wos,0
8.42E+10,1999,artificial intelligence;expert systems;knowledge-based systems;new product development,wos,25
8.43E+10,1999,artificial intelligence;autonomous assistants;belief revision;human-computer interaction;numerical experiments;symbolic computation,wos,0
8.44E+10,1999,artificial intelligence;signal understanding;blackboard systems;tool condition monitoring,wos,15
8.44E+10,1999,geographical information system;decision support systems;artificial intelligence;database management system;best route facility;traffic preemption;traffic congestion,wos,0
8.44E+10,1999,virtual safety;info-ergonomics;hazard analysis;perceptual and fractal imagining;artificial intelligence;expert systems,wos,0
8.45E+10,2000,power system protection;protection coordination;artificial intelligence,wos,49
8.45E+10,1999,computer science;artificial intelligence;software industries;transportation,wos,20
8.45E+10,1999,artificial intelligence;problem solving;human problem solving;knowledge representation;intelligent tutoring systems,wos,0
8.45E+10,1999,artificial intelligence;manufacturing;simulation,wos,3
8.45E+10,1999,computer-supported collaborative argumentation;pedagogical agent;artificial intelligence and networked learning;data mining technology in education,wos,0
8.45E+10,1999,life long education/learning;artificial intelligence and networked learning;pedagogical agent,wos,0
8.45E+10,1999,student model;distance learning;artificial intelligence;intelligent program agent,wos,0
8.45E+10,1999,educational measurement;artificial intelligence (ai);item response theory (irt);item selection,wos,0
8.45E+10,1999,performance supporting system;system design and development methodologies;artificial intelligence and networked learning,wos,0
8.45E+10,1999,exploratory learning;navigation;educational hyperspace;feature map;artificial intelligence,wos,1
8.45E+10,1999,course management software;web-based instructional programs;intelligent agents;distance learning;web-based instruction;enterprise instructional systems;distributed learning environments;artificial intelligence,wos,0
8.45E+10,1999,artificial intelligence and networked learning;distance education;educational cals;interactive learning environments;internet;web application;teaching/learning;strategies;web-based its/cai,wos,0
8.45E+10,1999,learning environment;bayesian belief networks;artificial intelligence and networked learning;cognitive modeling;internet;web application,wos,0
8.46E+10,2000,low density lipoprotein receptor;haplotype;artificial intelligence;algorithms,wos,4
8.47E+10,1999,artificial intelligence;neuroscience;cyclic systems;dualism;science fiction,wos,27
8.47E+10,1999,evolutionary optimization;artificial intelligence;hybrid system;design integration;power transmission systems,wos,2
8.49E+10,1999,artificial intelligence;discriminant analysis;forest cover types;geographic information systems (gis);neural networks;spatial modeling,wos,98
8.49E+10,2000,soft computing;neural networks;genetic algorithms;genetic programming;fuzzy logic;robotic control;artificial intelligence,wos,26
8.49E+10,2000,artificial intelligence;intelligent systems;validation of intelligent systems;validation tools,wos,26
8.52E+10,1999,systems approach;long products;modelling;system dynamics;thermo-mechanical models;artificial intelligence;torsion testing,wos,0
8.53E+10,2000,artificial intelligence;decision trees;diagnostic process;dizziness,wos,12
8.55E+10,1999,artificial intelligence;temporal relational databases;temporal reasoning;temporal constraint propagation;qualitative and quantitative temporal constraints;integration,wos,18
8.56E+10,2000,artificial intelligence;magnetic losses;silicon alloys;soft magnetic materials;transformer cores,wos,22
8.56E+10,2000,preformation studies;amorphous polymer;characterization;artificial intelligence,wos,25
8.57E+10,2000,autonomous plants;man-machine interfaces;cross-over research;artificial intelligence;automatic classification;cobweb;category utilities;clustering concept;nuclear power plants,wos,0
8.58E+10,2000,verbs;computational verbs;computational verb systems;chaos;artificial intelligence;reasoning;knowledge representation,wos,3
8.60E+10,1999,landslides;safety management;major hazard early alarm;prediction systems;automatic monitoring;geographic information systems (gis);decision support systems (dss);artificial intelligence (ai),wos,10
8.60E+10,1999,artificial intelligence;knowledge management;business process re-engineering;sales promotions;retail industry;marketing;data mining tools;data analysis,wos,0
8.60E+10,2000,cerebello-pontine angle tumor;otorhinolaryngological disorder;artificial intelligence;machine learning;decision tree induction,wos,0
8.60E+10,1999,artificial intelligence;breast imaging;computer-aided diagnosis;computer vision;differential diagnosis;us imaging,wos,58
8.61E+10,2000,artificial intelligence;linguistic modeling;constrained optimization;structure/parameter learning,wos,5
8.61E+10,2000,artificial intelligence;machine learning;rough sets;data filtering;data reduction;decision system;lattice,wos,14
8.63E+10,2000,artificial intelligence;cnc machines;neuro-fuzzy;regression,wos,0
8.65E+10,2000,medical imaging;syntactic pattern recognition;artificial intelligence;pacs,wos,1
8.66E+10,2000,artificial intelligence;computer vision;knowledge;models;photogrammetry;remote sensing;representation;feature extraction;automation,wos,25
8.66E+10,2000,prostate carcinoma;artificial intelligence;decision trees;lymphadenectomy;metastases,wos,36
8.66E+10,2000,information storage and retrieval;expert systems;artificial intelligence;geographical information system;fuzzy object data model,wos,46
8.66E+10,2000,artificial intelligence;control theory;decision making;environmental modeling;operators;multicriteria analysis;spatial scale,wos,17
8.66E+10,2000,membership functions;spatial relations;empirical research;artificial intelligence;geographic information systems,wos,26
8.67E+10,2000,longwall mining;shield monitoring;artificial intelligence;forecasting,wos,0
8.67E+10,1999,agents;coordination;cooperation;distributed artificial intelligence;knowledge representation;planning;production system,wos,1
8.67E+10,1999,scheduling algorithms;agile manufacturing;distributed artificial intelligence,wos,0
8.67E+10,1999,distributed artificial intelligence;intelligent manufacturing systems;object modelling techniques,wos,0
8.67E+10,1999,artificial intelligence;computational methods;database;formal language;reasoning,wos,0
8.67E+10,1999,artificial intelligence;computational methods;formal specification;planning;problem solvers,wos,0
8.67E+10,1999,artificial intelligence;planning;control;petri nets;events;integration,wos,0
8.67E+10,1999,logic control;artificial intelligence;automated theorem proving;intelligent control;hierarchical systems;hybrid system,wos,0
8.67E+10,1999,real-time ai;game theory;hybrid system;model-based control;artificial intelligence;agents,wos,0
8.67E+10,1999,artificial intelligence;fuzzy expert system;fuzzy modelling;scheduling algorithms;and steel industry,wos,0
8.67E+10,1999,fault-tolerant system;process control;artificial intelligence;variable structures;safety;fieldbus;control equipment,wos,0
8.67E+10,1999,artificial intelligence;control system;decision making;decision support systems;knowledge representation,wos,0
8.67E+10,1999,agents;artificial intelligence;computer application;decision support systems;expert systems;knowledge-based systems,wos,0
8.67E+10,2000,finite element method;knowledge base;artificial intelligence;expert systems;relational database;keyword thesaurus,wos,0
8.68E+10,1999,mereotopology;discrete space;artificial intelligence;regions;convection;adjacency,wos,39
8.69E+10,1998,artificial intelligence;blast furnace;control expert system;steel industry,wos,0
8.69E+10,2000,artificial neural network (ann);pharmaceutical research;artificial intelligence (ai),wos,267
8.69E+10,2000,military command and control;case-based decision support system;methodology;artificial intelligence;information management,wos,30
8.69E+10,2000,artificial intelligence;boolean model;cancer;classification;covariance function;discriminant analysis;neural networks;pair correlation function;pathology;prostatic neoplasms;stereology;stochastic geometry,wos,26
